"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File","iter","thin","fit.Path","fit.File"
7733308,"Gaussian","DAR",100,0.4,100,0,773,"self-sim_dar","sim_uSeed-7733308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-773.rds",2000,5,"self-sim_dar","fit_uSeed-7733308_iter-2000_thin-5_Rep-773.rds"
7733315,"Chi2","DAR",100,0.4,100,0,773,"self-sim_dar","sim_uSeed-7733315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-773.rds",2000,5,"self-sim_dar","fit_uSeed-7733315_iter-2000_thin-5_Rep-773.rds"
7743308,"Gaussian","DAR",100,0.4,100,0,774,"self-sim_dar","sim_uSeed-7743308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-774.rds",2000,5,"self-sim_dar","fit_uSeed-7743308_iter-2000_thin-5_Rep-774.rds"
7743315,"Chi2","DAR",100,0.4,100,0,774,"self-sim_dar","sim_uSeed-7743315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-774.rds",2000,5,"self-sim_dar","fit_uSeed-7743315_iter-2000_thin-5_Rep-774.rds"
7753308,"Gaussian","DAR",100,0.4,100,0,775,"self-sim_dar","sim_uSeed-7753308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-775.rds",2000,5,"self-sim_dar","fit_uSeed-7753308_iter-2000_thin-5_Rep-775.rds"
7753315,"Chi2","DAR",100,0.4,100,0,775,"self-sim_dar","sim_uSeed-7753315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-775.rds",2000,5,"self-sim_dar","fit_uSeed-7753315_iter-2000_thin-5_Rep-775.rds"
7763308,"Gaussian","DAR",100,0.4,100,0,776,"self-sim_dar","sim_uSeed-7763308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-776.rds",2000,5,"self-sim_dar","fit_uSeed-7763308_iter-2000_thin-5_Rep-776.rds"
7763315,"Chi2","DAR",100,0.4,100,0,776,"self-sim_dar","sim_uSeed-7763315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-776.rds",2000,5,"self-sim_dar","fit_uSeed-7763315_iter-2000_thin-5_Rep-776.rds"
7773308,"Gaussian","DAR",100,0.4,100,0,777,"self-sim_dar","sim_uSeed-7773308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-777.rds",2000,5,"self-sim_dar","fit_uSeed-7773308_iter-2000_thin-5_Rep-777.rds"
7773315,"Chi2","DAR",100,0.4,100,0,777,"self-sim_dar","sim_uSeed-7773315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-777.rds",2000,5,"self-sim_dar","fit_uSeed-7773315_iter-2000_thin-5_Rep-777.rds"
7783308,"Gaussian","DAR",100,0.4,100,0,778,"self-sim_dar","sim_uSeed-7783308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-778.rds",2000,5,"self-sim_dar","fit_uSeed-7783308_iter-2000_thin-5_Rep-778.rds"
7783315,"Chi2","DAR",100,0.4,100,0,778,"self-sim_dar","sim_uSeed-7783315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-778.rds",2000,5,"self-sim_dar","fit_uSeed-7783315_iter-2000_thin-5_Rep-778.rds"
7793308,"Gaussian","DAR",100,0.4,100,0,779,"self-sim_dar","sim_uSeed-7793308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-779.rds",2000,5,"self-sim_dar","fit_uSeed-7793308_iter-2000_thin-5_Rep-779.rds"
7793315,"Chi2","DAR",100,0.4,100,0,779,"self-sim_dar","sim_uSeed-7793315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-779.rds",2000,5,"self-sim_dar","fit_uSeed-7793315_iter-2000_thin-5_Rep-779.rds"
7803308,"Gaussian","DAR",100,0.4,100,0,780,"self-sim_dar","sim_uSeed-7803308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-780.rds",2000,5,"self-sim_dar","fit_uSeed-7803308_iter-2000_thin-5_Rep-780.rds"
7803315,"Chi2","DAR",100,0.4,100,0,780,"self-sim_dar","sim_uSeed-7803315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-780.rds",2000,5,"self-sim_dar","fit_uSeed-7803315_iter-2000_thin-5_Rep-780.rds"
7813308,"Gaussian","DAR",100,0.4,100,0,781,"self-sim_dar","sim_uSeed-7813308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-781.rds",2000,5,"self-sim_dar","fit_uSeed-7813308_iter-2000_thin-5_Rep-781.rds"
7813315,"Chi2","DAR",100,0.4,100,0,781,"self-sim_dar","sim_uSeed-7813315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-781.rds",2000,5,"self-sim_dar","fit_uSeed-7813315_iter-2000_thin-5_Rep-781.rds"
7823308,"Gaussian","DAR",100,0.4,100,0,782,"self-sim_dar","sim_uSeed-7823308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-782.rds",2000,5,"self-sim_dar","fit_uSeed-7823308_iter-2000_thin-5_Rep-782.rds"
7823315,"Chi2","DAR",100,0.4,100,0,782,"self-sim_dar","sim_uSeed-7823315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-782.rds",2000,5,"self-sim_dar","fit_uSeed-7823315_iter-2000_thin-5_Rep-782.rds"
7833308,"Gaussian","DAR",100,0.4,100,0,783,"self-sim_dar","sim_uSeed-7833308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-783.rds",2000,5,"self-sim_dar","fit_uSeed-7833308_iter-2000_thin-5_Rep-783.rds"
7833315,"Chi2","DAR",100,0.4,100,0,783,"self-sim_dar","sim_uSeed-7833315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-783.rds",2000,5,"self-sim_dar","fit_uSeed-7833315_iter-2000_thin-5_Rep-783.rds"
7843308,"Gaussian","DAR",100,0.4,100,0,784,"self-sim_dar","sim_uSeed-7843308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-784.rds",2000,5,"self-sim_dar","fit_uSeed-7843308_iter-2000_thin-5_Rep-784.rds"
7843315,"Chi2","DAR",100,0.4,100,0,784,"self-sim_dar","sim_uSeed-7843315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-784.rds",2000,5,"self-sim_dar","fit_uSeed-7843315_iter-2000_thin-5_Rep-784.rds"
7853308,"Gaussian","DAR",100,0.4,100,0,785,"self-sim_dar","sim_uSeed-7853308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-785.rds",2000,5,"self-sim_dar","fit_uSeed-7853308_iter-2000_thin-5_Rep-785.rds"
7853315,"Chi2","DAR",100,0.4,100,0,785,"self-sim_dar","sim_uSeed-7853315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-785.rds",2000,5,"self-sim_dar","fit_uSeed-7853315_iter-2000_thin-5_Rep-785.rds"
7863308,"Gaussian","DAR",100,0.4,100,0,786,"self-sim_dar","sim_uSeed-7863308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-786.rds",2000,5,"self-sim_dar","fit_uSeed-7863308_iter-2000_thin-5_Rep-786.rds"
7863315,"Chi2","DAR",100,0.4,100,0,786,"self-sim_dar","sim_uSeed-7863315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-786.rds",2000,5,"self-sim_dar","fit_uSeed-7863315_iter-2000_thin-5_Rep-786.rds"
7873308,"Gaussian","DAR",100,0.4,100,0,787,"self-sim_dar","sim_uSeed-7873308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-787.rds",2000,5,"self-sim_dar","fit_uSeed-7873308_iter-2000_thin-5_Rep-787.rds"
7873315,"Chi2","DAR",100,0.4,100,0,787,"self-sim_dar","sim_uSeed-7873315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-787.rds",2000,5,"self-sim_dar","fit_uSeed-7873315_iter-2000_thin-5_Rep-787.rds"
7883308,"Gaussian","DAR",100,0.4,100,0,788,"self-sim_dar","sim_uSeed-7883308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-788.rds",2000,5,"self-sim_dar","fit_uSeed-7883308_iter-2000_thin-5_Rep-788.rds"
7883315,"Chi2","DAR",100,0.4,100,0,788,"self-sim_dar","sim_uSeed-7883315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-788.rds",2000,5,"self-sim_dar","fit_uSeed-7883315_iter-2000_thin-5_Rep-788.rds"
7893308,"Gaussian","DAR",100,0.4,100,0,789,"self-sim_dar","sim_uSeed-7893308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-789.rds",2000,5,"self-sim_dar","fit_uSeed-7893308_iter-2000_thin-5_Rep-789.rds"
7893315,"Chi2","DAR",100,0.4,100,0,789,"self-sim_dar","sim_uSeed-7893315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-789.rds",2000,5,"self-sim_dar","fit_uSeed-7893315_iter-2000_thin-5_Rep-789.rds"
7903308,"Gaussian","DAR",100,0.4,100,0,790,"self-sim_dar","sim_uSeed-7903308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-790.rds",2000,5,"self-sim_dar","fit_uSeed-7903308_iter-2000_thin-5_Rep-790.rds"
7903315,"Chi2","DAR",100,0.4,100,0,790,"self-sim_dar","sim_uSeed-7903315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-790.rds",2000,5,"self-sim_dar","fit_uSeed-7903315_iter-2000_thin-5_Rep-790.rds"
7913308,"Gaussian","DAR",100,0.4,100,0,791,"self-sim_dar","sim_uSeed-7913308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-791.rds",2000,5,"self-sim_dar","fit_uSeed-7913308_iter-2000_thin-5_Rep-791.rds"
7913315,"Chi2","DAR",100,0.4,100,0,791,"self-sim_dar","sim_uSeed-7913315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-791.rds",2000,5,"self-sim_dar","fit_uSeed-7913315_iter-2000_thin-5_Rep-791.rds"
7923308,"Gaussian","DAR",100,0.4,100,0,792,"self-sim_dar","sim_uSeed-7923308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-792.rds",2000,5,"self-sim_dar","fit_uSeed-7923308_iter-2000_thin-5_Rep-792.rds"
7923315,"Chi2","DAR",100,0.4,100,0,792,"self-sim_dar","sim_uSeed-7923315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-792.rds",2000,5,"self-sim_dar","fit_uSeed-7923315_iter-2000_thin-5_Rep-792.rds"
7933308,"Gaussian","DAR",100,0.4,100,0,793,"self-sim_dar","sim_uSeed-7933308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-793.rds",2000,5,"self-sim_dar","fit_uSeed-7933308_iter-2000_thin-5_Rep-793.rds"
7933315,"Chi2","DAR",100,0.4,100,0,793,"self-sim_dar","sim_uSeed-7933315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-793.rds",2000,5,"self-sim_dar","fit_uSeed-7933315_iter-2000_thin-5_Rep-793.rds"
7943308,"Gaussian","DAR",100,0.4,100,0,794,"self-sim_dar","sim_uSeed-7943308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-794.rds",2000,5,"self-sim_dar","fit_uSeed-7943308_iter-2000_thin-5_Rep-794.rds"
7943315,"Chi2","DAR",100,0.4,100,0,794,"self-sim_dar","sim_uSeed-7943315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-794.rds",2000,5,"self-sim_dar","fit_uSeed-7943315_iter-2000_thin-5_Rep-794.rds"
7953308,"Gaussian","DAR",100,0.4,100,0,795,"self-sim_dar","sim_uSeed-7953308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-795.rds",2000,5,"self-sim_dar","fit_uSeed-7953308_iter-2000_thin-5_Rep-795.rds"
7953315,"Chi2","DAR",100,0.4,100,0,795,"self-sim_dar","sim_uSeed-7953315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-795.rds",2000,5,"self-sim_dar","fit_uSeed-7953315_iter-2000_thin-5_Rep-795.rds"
7963308,"Gaussian","DAR",100,0.4,100,0,796,"self-sim_dar","sim_uSeed-7963308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-796.rds",2000,5,"self-sim_dar","fit_uSeed-7963308_iter-2000_thin-5_Rep-796.rds"
7963315,"Chi2","DAR",100,0.4,100,0,796,"self-sim_dar","sim_uSeed-7963315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-796.rds",2000,5,"self-sim_dar","fit_uSeed-7963315_iter-2000_thin-5_Rep-796.rds"
7973308,"Gaussian","DAR",100,0.4,100,0,797,"self-sim_dar","sim_uSeed-7973308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-797.rds",2000,5,"self-sim_dar","fit_uSeed-7973308_iter-2000_thin-5_Rep-797.rds"
7973315,"Chi2","DAR",100,0.4,100,0,797,"self-sim_dar","sim_uSeed-7973315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-797.rds",2000,5,"self-sim_dar","fit_uSeed-7973315_iter-2000_thin-5_Rep-797.rds"
7983308,"Gaussian","DAR",100,0.4,100,0,798,"self-sim_dar","sim_uSeed-7983308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-798.rds",2000,5,"self-sim_dar","fit_uSeed-7983308_iter-2000_thin-5_Rep-798.rds"
7983315,"Chi2","DAR",100,0.4,100,0,798,"self-sim_dar","sim_uSeed-7983315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-798.rds",2000,5,"self-sim_dar","fit_uSeed-7983315_iter-2000_thin-5_Rep-798.rds"
7993308,"Gaussian","DAR",100,0.4,100,0,799,"self-sim_dar","sim_uSeed-7993308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-799.rds",2000,5,"self-sim_dar","fit_uSeed-7993308_iter-2000_thin-5_Rep-799.rds"
7993315,"Chi2","DAR",100,0.4,100,0,799,"self-sim_dar","sim_uSeed-7993315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-799.rds",2000,5,"self-sim_dar","fit_uSeed-7993315_iter-2000_thin-5_Rep-799.rds"
8003308,"Gaussian","DAR",100,0.4,100,0,800,"self-sim_dar","sim_uSeed-8003308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-800.rds",2000,5,"self-sim_dar","fit_uSeed-8003308_iter-2000_thin-5_Rep-800.rds"
8003315,"Chi2","DAR",100,0.4,100,0,800,"self-sim_dar","sim_uSeed-8003315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-800.rds",2000,5,"self-sim_dar","fit_uSeed-8003315_iter-2000_thin-5_Rep-800.rds"
8013308,"Gaussian","DAR",100,0.4,100,0,801,"self-sim_dar","sim_uSeed-8013308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-801.rds",2000,5,"self-sim_dar","fit_uSeed-8013308_iter-2000_thin-5_Rep-801.rds"
8013315,"Chi2","DAR",100,0.4,100,0,801,"self-sim_dar","sim_uSeed-8013315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-801.rds",2000,5,"self-sim_dar","fit_uSeed-8013315_iter-2000_thin-5_Rep-801.rds"
8023308,"Gaussian","DAR",100,0.4,100,0,802,"self-sim_dar","sim_uSeed-8023308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-802.rds",2000,5,"self-sim_dar","fit_uSeed-8023308_iter-2000_thin-5_Rep-802.rds"
8023315,"Chi2","DAR",100,0.4,100,0,802,"self-sim_dar","sim_uSeed-8023315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-802.rds",2000,5,"self-sim_dar","fit_uSeed-8023315_iter-2000_thin-5_Rep-802.rds"
8033308,"Gaussian","DAR",100,0.4,100,0,803,"self-sim_dar","sim_uSeed-8033308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-803.rds",2000,5,"self-sim_dar","fit_uSeed-8033308_iter-2000_thin-5_Rep-803.rds"
8033315,"Chi2","DAR",100,0.4,100,0,803,"self-sim_dar","sim_uSeed-8033315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-803.rds",2000,5,"self-sim_dar","fit_uSeed-8033315_iter-2000_thin-5_Rep-803.rds"
8043308,"Gaussian","DAR",100,0.4,100,0,804,"self-sim_dar","sim_uSeed-8043308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-804.rds",2000,5,"self-sim_dar","fit_uSeed-8043308_iter-2000_thin-5_Rep-804.rds"
8043315,"Chi2","DAR",100,0.4,100,0,804,"self-sim_dar","sim_uSeed-8043315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-804.rds",2000,5,"self-sim_dar","fit_uSeed-8043315_iter-2000_thin-5_Rep-804.rds"
8053308,"Gaussian","DAR",100,0.4,100,0,805,"self-sim_dar","sim_uSeed-8053308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-805.rds",2000,5,"self-sim_dar","fit_uSeed-8053308_iter-2000_thin-5_Rep-805.rds"
8053315,"Chi2","DAR",100,0.4,100,0,805,"self-sim_dar","sim_uSeed-8053315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-805.rds",2000,5,"self-sim_dar","fit_uSeed-8053315_iter-2000_thin-5_Rep-805.rds"
8063308,"Gaussian","DAR",100,0.4,100,0,806,"self-sim_dar","sim_uSeed-8063308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-806.rds",2000,5,"self-sim_dar","fit_uSeed-8063308_iter-2000_thin-5_Rep-806.rds"
8063315,"Chi2","DAR",100,0.4,100,0,806,"self-sim_dar","sim_uSeed-8063315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-806.rds",2000,5,"self-sim_dar","fit_uSeed-8063315_iter-2000_thin-5_Rep-806.rds"
8073308,"Gaussian","DAR",100,0.4,100,0,807,"self-sim_dar","sim_uSeed-8073308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-807.rds",2000,5,"self-sim_dar","fit_uSeed-8073308_iter-2000_thin-5_Rep-807.rds"
8073315,"Chi2","DAR",100,0.4,100,0,807,"self-sim_dar","sim_uSeed-8073315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-807.rds",2000,5,"self-sim_dar","fit_uSeed-8073315_iter-2000_thin-5_Rep-807.rds"
8083308,"Gaussian","DAR",100,0.4,100,0,808,"self-sim_dar","sim_uSeed-8083308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-808.rds",2000,5,"self-sim_dar","fit_uSeed-8083308_iter-2000_thin-5_Rep-808.rds"
8083315,"Chi2","DAR",100,0.4,100,0,808,"self-sim_dar","sim_uSeed-8083315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-808.rds",2000,5,"self-sim_dar","fit_uSeed-8083315_iter-2000_thin-5_Rep-808.rds"
8093308,"Gaussian","DAR",100,0.4,100,0,809,"self-sim_dar","sim_uSeed-8093308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-809.rds",2000,5,"self-sim_dar","fit_uSeed-8093308_iter-2000_thin-5_Rep-809.rds"
8093315,"Chi2","DAR",100,0.4,100,0,809,"self-sim_dar","sim_uSeed-8093315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-809.rds",2000,5,"self-sim_dar","fit_uSeed-8093315_iter-2000_thin-5_Rep-809.rds"
8103308,"Gaussian","DAR",100,0.4,100,0,810,"self-sim_dar","sim_uSeed-8103308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-810.rds",2000,5,"self-sim_dar","fit_uSeed-8103308_iter-2000_thin-5_Rep-810.rds"
8103315,"Chi2","DAR",100,0.4,100,0,810,"self-sim_dar","sim_uSeed-8103315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-810.rds",2000,5,"self-sim_dar","fit_uSeed-8103315_iter-2000_thin-5_Rep-810.rds"
8113308,"Gaussian","DAR",100,0.4,100,0,811,"self-sim_dar","sim_uSeed-8113308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-811.rds",2000,5,"self-sim_dar","fit_uSeed-8113308_iter-2000_thin-5_Rep-811.rds"
8113315,"Chi2","DAR",100,0.4,100,0,811,"self-sim_dar","sim_uSeed-8113315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-811.rds",2000,5,"self-sim_dar","fit_uSeed-8113315_iter-2000_thin-5_Rep-811.rds"
8123308,"Gaussian","DAR",100,0.4,100,0,812,"self-sim_dar","sim_uSeed-8123308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-812.rds",2000,5,"self-sim_dar","fit_uSeed-8123308_iter-2000_thin-5_Rep-812.rds"
8123315,"Chi2","DAR",100,0.4,100,0,812,"self-sim_dar","sim_uSeed-8123315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-812.rds",2000,5,"self-sim_dar","fit_uSeed-8123315_iter-2000_thin-5_Rep-812.rds"
8133308,"Gaussian","DAR",100,0.4,100,0,813,"self-sim_dar","sim_uSeed-8133308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-813.rds",2000,5,"self-sim_dar","fit_uSeed-8133308_iter-2000_thin-5_Rep-813.rds"
8133315,"Chi2","DAR",100,0.4,100,0,813,"self-sim_dar","sim_uSeed-8133315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-813.rds",2000,5,"self-sim_dar","fit_uSeed-8133315_iter-2000_thin-5_Rep-813.rds"
8143308,"Gaussian","DAR",100,0.4,100,0,814,"self-sim_dar","sim_uSeed-8143308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-814.rds",2000,5,"self-sim_dar","fit_uSeed-8143308_iter-2000_thin-5_Rep-814.rds"
8143315,"Chi2","DAR",100,0.4,100,0,814,"self-sim_dar","sim_uSeed-8143315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-814.rds",2000,5,"self-sim_dar","fit_uSeed-8143315_iter-2000_thin-5_Rep-814.rds"
8153308,"Gaussian","DAR",100,0.4,100,0,815,"self-sim_dar","sim_uSeed-8153308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-815.rds",2000,5,"self-sim_dar","fit_uSeed-8153308_iter-2000_thin-5_Rep-815.rds"
8153315,"Chi2","DAR",100,0.4,100,0,815,"self-sim_dar","sim_uSeed-8153315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-815.rds",2000,5,"self-sim_dar","fit_uSeed-8153315_iter-2000_thin-5_Rep-815.rds"
8163308,"Gaussian","DAR",100,0.4,100,0,816,"self-sim_dar","sim_uSeed-8163308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-816.rds",2000,5,"self-sim_dar","fit_uSeed-8163308_iter-2000_thin-5_Rep-816.rds"
8163315,"Chi2","DAR",100,0.4,100,0,816,"self-sim_dar","sim_uSeed-8163315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-816.rds",2000,5,"self-sim_dar","fit_uSeed-8163315_iter-2000_thin-5_Rep-816.rds"
8173308,"Gaussian","DAR",100,0.4,100,0,817,"self-sim_dar","sim_uSeed-8173308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-817.rds",2000,5,"self-sim_dar","fit_uSeed-8173308_iter-2000_thin-5_Rep-817.rds"
8173315,"Chi2","DAR",100,0.4,100,0,817,"self-sim_dar","sim_uSeed-8173315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-817.rds",2000,5,"self-sim_dar","fit_uSeed-8173315_iter-2000_thin-5_Rep-817.rds"
8183308,"Gaussian","DAR",100,0.4,100,0,818,"self-sim_dar","sim_uSeed-8183308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-818.rds",2000,5,"self-sim_dar","fit_uSeed-8183308_iter-2000_thin-5_Rep-818.rds"
8183315,"Chi2","DAR",100,0.4,100,0,818,"self-sim_dar","sim_uSeed-8183315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-818.rds",2000,5,"self-sim_dar","fit_uSeed-8183315_iter-2000_thin-5_Rep-818.rds"
8193308,"Gaussian","DAR",100,0.4,100,0,819,"self-sim_dar","sim_uSeed-8193308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-819.rds",2000,5,"self-sim_dar","fit_uSeed-8193308_iter-2000_thin-5_Rep-819.rds"
8193315,"Chi2","DAR",100,0.4,100,0,819,"self-sim_dar","sim_uSeed-8193315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-819.rds",2000,5,"self-sim_dar","fit_uSeed-8193315_iter-2000_thin-5_Rep-819.rds"
8203308,"Gaussian","DAR",100,0.4,100,0,820,"self-sim_dar","sim_uSeed-8203308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-820.rds",2000,5,"self-sim_dar","fit_uSeed-8203308_iter-2000_thin-5_Rep-820.rds"
